"ss_presented","inhibited","SSD","rt"
0,-999,-999,522.593697752073
0,-999,-999,453.342028332974
0,-999,-999,641.924320778863
0,-999,-999,511.567191496676
0,-999,-999,263.093202898783
0,-999,-999,335.927864394016
0,-999,-999,426.167889297253
0,-999,-999,409.353259939103
0,-999,-999,418.077730837974
0,-999,-999,465.673229854747
0,-999,-999,300.410670888469
0,-999,-999,366.88052902297
0,-999,-999,467.619165980289
0,-999,-999,511.209895929525
0,-999,-999,459.776239497445
0,-999,-999,355.756905014132
0,-999,-999,395.097883852356
0,-999,-999,541.085419839267
0,-999,-999,490.755052768544
0,-999,-999,346.329903132452
0,-999,-999,365.636882582744
0,-999,-999,414.103682642832
0,-999,-999,187.444890184874
0,-999,-999,330.793212115707
0,-999,-999,487.327662792386
0,-999,-999,568.926836254519
0,-999,-999,352.300304045107
0,-999,-999,510.691013183676
0,-999,-999,384.897657434752
0,-999,-999,399.873120904018
0,-999,-999,442.142605206509
0,-999,-999,300.103502630134
0,-999,-999,286.431809721555
0,-999,-999,338.29191288642
0,-999,-999,510.548136494141
0,-999,-999,507.074153551964
0,-999,-999,246.091298004617
0,-999,-999,419.508205582044
0,-999,-999,379.906144497548
0,-999,-999,388.892476357425
0,-999,-999,390.686438998463
0,-999,-999,446.931733473978
0,-999,-999,405.008151353319
0,-999,-999,378.205951583173
0,-999,-999,338.355190042492
0,-999,-999,597.254334964034
0,-999,-999,335.577788231436
0,-999,-999,528.44327048118
0,-999,-999,387.672715336857
0,-999,-999,397.143336175294
0,-999,-999,499.222609742566
0,-999,-999,525.292891506903
0,-999,-999,325.187618380392
0,-999,-999,346.502104366574
0,-999,-999,313.928289625959
0,-999,-999,451.252742199708
0,-999,-999,392.741269114929
0,-999,-999,250.921467275517
0,-999,-999,450.279133350851
0,-999,-999,349.615097257922
0,-999,-999,349.128192849272
0,-999,-999,452.28641526883
0,-999,-999,445.175620542957
0,-999,-999,458.509518876094
0,-999,-999,472.580622418709
0,-999,-999,387.64370330913
0,-999,-999,416.090263139956
0,-999,-999,324.91704323273
0,-999,-999,533.377773995102
0,-999,-999,602.395271372112
0,-999,-999,257.068442123145
0,-999,-999,414.589484438308
0,-999,-999,436.971182898774
0,-999,-999,423.236733494833
0,-999,-999,391.666196075621
0,-999,-999,457.064673579266
0,-999,-999,438.853834360171
0,-999,-999,439.883815900253
0,-999,-999,369.40121330462
0,-999,-999,395.429784576349
0,-999,-999,346.429506552546
0,-999,-999,369.62821699841
0,-999,-999,363.39250584985
0,-999,-999,469.78775413033
0,-999,-999,412.160026237712
0,-999,-999,496.091481286727
0,-999,-999,349.975071635358
0,-999,-999,418.133270716504
0,-999,-999,443.681879379603
0,-999,-999,480.288763425501
0,-999,-999,386.968823984956
0,-999,-999,504.054521858602
0,-999,-999,419.216399417654
0,-999,-999,464.146046351802
0,-999,-999,289.562643263289
0,-999,-999,502.595853623617
0,-999,-999,609.181655292767
0,-999,-999,394.176286288395
0,-999,-999,489.915986521612
0,-999,-999,502.513069813837
0,-999,-999,313.929230797543
0,-999,-999,472.076005116824
0,-999,-999,480.711934683881
0,-999,-999,477.899065186465
0,-999,-999,356.75333634736
0,-999,-999,319.341737564916
0,-999,-999,554.746223883201
0,-999,-999,293.99497648606
0,-999,-999,324.09923469806
0,-999,-999,197.714132939642
0,-999,-999,361.546535830122
0,-999,-999,419.285994312727
0,-999,-999,411.581502503131
0,-999,-999,428.67487474939
0,-999,-999,387.946430731463
0,-999,-999,411.23052880417
0,-999,-999,301.754244150888
0,-999,-999,368.636333629385
0,-999,-999,392.162055295964
0,-999,-999,384.929740049246
0,-999,-999,394.832074404576
0,-999,-999,555.721057624803
0,-999,-999,502.742695174564
0,-999,-999,335.406441075259
0,-999,-999,367.867722667455
0,-999,-999,440.398188507891
0,-999,-999,264.96296707717
0,-999,-999,395.519858238244
0,-999,-999,325.420501212361
0,-999,-999,436.057934567814
0,-999,-999,334.828317838976
0,-999,-999,338.48592180616
0,-999,-999,455.996162363009
0,-999,-999,439.591461916682
0,-999,-999,422.135323317922
0,-999,-999,447.003502506577
0,-999,-999,373.70474888438
0,-999,-999,387.906663032959
0,-999,-999,508.691849505907
0,-999,-999,441.345147224264
0,-999,-999,289.175638355554
0,-999,-999,400.679265647236
0,-999,-999,379.579109853377
0,-999,-999,297.746545465799
0,-999,-999,429.274005778162
0,-999,-999,406.401437129955
0,-999,-999,410.871465253206
0,-999,-999,421.697834587308
0,-999,-999,513.927909518714
0,-999,-999,387.585947792024
0,-999,-999,317.133090522827
0,-999,-999,478.093885662916
0,-999,-999,484.563050311656
0,-999,-999,476.986115028651
0,-999,-999,569.269593147882
0,-999,-999,334.182992324153
0,-999,-999,281.444858652936
0,-999,-999,301.797496516204
0,-999,-999,461.519365096031
0,-999,-999,319.720716655963
0,-999,-999,480.894115073561
0,-999,-999,323.09923707066
0,-999,-999,331.597890006365
0,-999,-999,407.574761689626
0,-999,-999,326.205961897711
0,-999,-999,316.699628486556
0,-999,-999,360.194881847173
0,-999,-999,424.216799617223
0,-999,-999,541.908423343877
0,-999,-999,654.950406894743
0,-999,-999,374.944430318812
0,-999,-999,464.203583674431
0,-999,-999,455.783515873006
0,-999,-999,480.77207828693
0,-999,-999,409.918451602538
0,-999,-999,376.702384923672
0,-999,-999,368.604291836457
0,-999,-999,351.923936059541
0,-999,-999,256.573073497516
0,-999,-999,407.846334683846
0,-999,-999,353.00947702839
0,-999,-999,432.710156486722
0,-999,-999,444.518005319786
0,-999,-999,350.628944686627
0,-999,-999,463.887218402015
0,-999,-999,461.940611206018
0,-999,-999,541.511088247009
0,-999,-999,423.455819641929
0,-999,-999,369.638423216959
0,-999,-999,448.303882838446
0,-999,-999,461.736684199795
0,-999,-999,501.025648924462
0,-999,-999,367.610317839896
0,-999,-999,365.090816201532
0,-999,-999,400.12354587128
0,-999,-999,406.042997925014
0,-999,-999,497.104215629555
0,-999,-999,500.231038407258
0,-999,-999,462.586584551081
0,-999,-999,360.211158512422
0,-999,-999,195.081103806707
0,-999,-999,282.469291953665
0,-999,-999,392.241266300283
0,-999,-999,356.140802868454
0,-999,-999,409.039363503695
0,-999,-999,281.094021067857
0,-999,-999,463.374586978885
0,-999,-999,394.110429154403
0,-999,-999,558.088330862702
0,-999,-999,398.676190383146
0,-999,-999,621.352632061812
0,-999,-999,436.378325409983
0,-999,-999,496.102821601352
0,-999,-999,438.453676616765
0,-999,-999,443.253071384046
0,-999,-999,406.332360746139
0,-999,-999,538.485551153731
0,-999,-999,404.867478538496
0,-999,-999,505.357228541767
0,-999,-999,433.882205583936
0,-999,-999,538.845575525333
0,-999,-999,325.092233489155
0,-999,-999,366.85023562471
0,-999,-999,420.772660519545
0,-999,-999,350.879617728873
0,-999,-999,502.842137855756
0,-999,-999,406.746536097746
0,-999,-999,342.541800208469
0,-999,-999,522.81742110411
0,-999,-999,300.894001514642
0,-999,-999,574.344140300167
0,-999,-999,422.573000467014
0,-999,-999,474.40537675013
0,-999,-999,345.966046030748
0,-999,-999,348.408578910118
0,-999,-999,385.820086707094
0,-999,-999,383.406661432128
0,-999,-999,375.604848684432
0,-999,-999,384.824313351891
0,-999,-999,392.421470634383
0,-999,-999,375.080926619943
0,-999,-999,507.244816076421
0,-999,-999,460.98733464261
0,-999,-999,367.778394233979
0,-999,-999,400.222484045758
0,-999,-999,379.444670440936
0,-999,-999,516.785032074412
0,-999,-999,357.909163134785
0,-999,-999,548.017175881681
0,-999,-999,472.458500050827
0,-999,-999,350.295598231803
0,-999,-999,338.278785839263
0,-999,-999,577.452377048452
0,-999,-999,368.450635716859
0,-999,-999,396.059946470716
0,-999,-999,377.071934070932
0,-999,-999,368.212811742426
0,-999,-999,306.230918550928
0,-999,-999,353.216417669453
0,-999,-999,396.161544980041
0,-999,-999,441.285363398971
0,-999,-999,485.139264007815
0,-999,-999,451.786876863062
0,-999,-999,466.45328247678
0,-999,-999,367.3842453869
0,-999,-999,528.497115975857
0,-999,-999,450.189322111539
0,-999,-999,443.787850411055
0,-999,-999,444.67532600401
0,-999,-999,392.892943763915
0,-999,-999,363.272448167461
0,-999,-999,399.795106640342
0,-999,-999,548.4417266651
0,-999,-999,453.635483358739
0,-999,-999,385.723873696385
0,-999,-999,387.234073873836
0,-999,-999,451.543891607219
0,-999,-999,387.680666043642
0,-999,-999,460.912043863367
0,-999,-999,477.603368028292
0,-999,-999,469.483298038211
0,-999,-999,419.283479970325
0,-999,-999,514.338540904301
0,-999,-999,349.616506973646
0,-999,-999,368.349474326939
0,-999,-999,342.967376174375
0,-999,-999,357.830038982665
0,-999,-999,407.989554357021
0,-999,-999,358.424003568125
0,-999,-999,406.591573814525
0,-999,-999,421.020602511476
0,-999,-999,486.668396551458
0,-999,-999,403.080957852463
0,-999,-999,465.149169042214
0,-999,-999,293.437168870796
0,-999,-999,420.837059736121
0,-999,-999,391.470540943685
0,-999,-999,313.301765292189
0,-999,-999,211.073352209261
0,-999,-999,405.702911087057
0,-999,-999,447.726890547243
0,-999,-999,468.835881409566
0,-999,-999,528.033498920818
0,-999,-999,409.879515760426
0,-999,-999,428.672288434389
0,-999,-999,343.359164326266
0,-999,-999,417.483268771232
0,-999,-999,428.582324925208
0,-999,-999,395.085179478169
0,-999,-999,472.129933221867
0,-999,-999,389.670147445218
0,-999,-999,413.440186720402
0,-999,-999,404.686097879817
0,-999,-999,324.425276647228
0,-999,-999,334.239338881541
0,-999,-999,353.544717794811
0,-999,-999,306.584455104225
0,-999,-999,404.230653689466
0,-999,-999,278.980356967063
0,-999,-999,587.17822751913
0,-999,-999,447.793981913082
0,-999,-999,446.480044922223
0,-999,-999,300.224360872784
0,-999,-999,306.677856722959
0,-999,-999,334.325483189255
0,-999,-999,438.821034735146
0,-999,-999,335.346115479168
0,-999,-999,367.262370900783
0,-999,-999,308.566260900075
0,-999,-999,435.674035338291
0,-999,-999,368.422855670463
0,-999,-999,314.680657085605
0,-999,-999,457.346344651341
0,-999,-999,441.083792826162
0,-999,-999,522.899694461814
0,-999,-999,376.652696834736
0,-999,-999,409.002357367918
0,-999,-999,493.756502171976
0,-999,-999,454.141450182774
0,-999,-999,453.623933393177
0,-999,-999,518.16231881979
0,-999,-999,339.819519653564
0,-999,-999,478.05683487025
0,-999,-999,403.784057492108
0,-999,-999,138.22431388477
0,-999,-999,497.051838772544
0,-999,-999,451.98730652094
0,-999,-999,425.105901204601
0,-999,-999,460.557060563409
0,-999,-999,543.516679674394
0,-999,-999,454.915892338188
0,-999,-999,367.773775358726
0,-999,-999,354.545338035002
0,-999,-999,465.379011743795
0,-999,-999,469.392122543086
0,-999,-999,397.516042420027
0,-999,-999,469.361573030953
0,-999,-999,335.420137312759
0,-999,-999,381.716495749035
0,-999,-999,276.791354510773
0,-999,-999,474.061316203247
0,-999,-999,414.511534881596
0,-999,-999,642.890286843966
0,-999,-999,456.562785560637
0,-999,-999,338.032058047539
0,-999,-999,377.975230245016
0,-999,-999,425.892329063942
0,-999,-999,308.80579025061
0,-999,-999,291.700539719978
0,-999,-999,295.970553263793
0,-999,-999,412.618304251315
0,-999,-999,354.654997465035
0,-999,-999,344.75735618886
0,-999,-999,318.061497141411
0,-999,-999,416.992732100575
0,-999,-999,288.949907462123
0,-999,-999,360.897810018473
0,-999,-999,430.606844515153
0,-999,-999,468.113058969026
0,-999,-999,542.290732327006
0,-999,-999,377.629231603745
0,-999,-999,493.173708764307
0,-999,-999,391.7764078307
0,-999,-999,356.363307964449
0,-999,-999,462.796520699699
0,-999,-999,378.107443656635
0,-999,-999,418.334309401071
0,-999,-999,530.257193505663
0,-999,-999,415.392898004104
0,-999,-999,502.162666650617
0,-999,-999,387.376919319076
0,-999,-999,472.972316503776
0,-999,-999,459.344807737827
0,-999,-999,344.569281741554
0,-999,-999,311.679359207848
0,-999,-999,373.737355282503
0,-999,-999,325.106522566455
0,-999,-999,430.651690909795
0,-999,-999,546.617811319941
0,-999,-999,610.338255101206
0,-999,-999,517.925086991017
0,-999,-999,472.392223016333
0,-999,-999,393.451349973443
0,-999,-999,343.688614431353
0,-999,-999,414.108956010289
0,-999,-999,487.653711339313
0,-999,-999,272.405370541091
0,-999,-999,465.507665570904
0,-999,-999,221.227377780903
0,-999,-999,493.709991602505
0,-999,-999,467.522710544346
0,-999,-999,250.790671514254
0,-999,-999,306.182847116307
0,-999,-999,524.170150072405
0,-999,-999,478.331678059359
0,-999,-999,546.960543766187
0,-999,-999,501.923202426439
0,-999,-999,427.415983404285
0,-999,-999,493.363201535567
0,-999,-999,517.507323199897
0,-999,-999,495.505462711744
0,-999,-999,413.604430882395
0,-999,-999,546.795760950918
0,-999,-999,353.858552638904
0,-999,-999,400.249410790491
0,-999,-999,397.266016281037
0,-999,-999,485.397440559331
0,-999,-999,368.000545884884
0,-999,-999,368.336409277121
0,-999,-999,418.916553941176
0,-999,-999,545.965189923643
0,-999,-999,454.514647580679
0,-999,-999,499.26189603708
0,-999,-999,357.221501540419
0,-999,-999,356.566123685166
0,-999,-999,440.33208078479
0,-999,-999,384.754363789174
0,-999,-999,293.060432342777
0,-999,-999,331.157829249299
0,-999,-999,386.684157845446
0,-999,-999,427.044017745773
0,-999,-999,434.056126302152
0,-999,-999,408.360110915148
0,-999,-999,487.802517988826
0,-999,-999,488.475290090302
0,-999,-999,386.125283199005
0,-999,-999,452.18098511016
0,-999,-999,439.787057617414
0,-999,-999,474.213214241732
0,-999,-999,347.348153250041
0,-999,-999,419.791579708372
0,-999,-999,236.28723555116
0,-999,-999,444.545067941527
0,-999,-999,538.935655386855
0,-999,-999,418.604915100328
0,-999,-999,467.408155861206
0,-999,-999,403.752076633902
0,-999,-999,547.999823924271
0,-999,-999,336.847747246879
0,-999,-999,423.128646063729
0,-999,-999,465.313852933169
0,-999,-999,453.082926770561
0,-999,-999,489.459759429117
0,-999,-999,277.817108410656
0,-999,-999,409.858931440097
0,-999,-999,492.796023709198
0,-999,-999,373.947466959954
0,-999,-999,321.231982678048
0,-999,-999,431.177009555989
0,-999,-999,515.858790431483
0,-999,-999,505.293783850067
0,-999,-999,517.830418997776
0,-999,-999,302.739222612811
0,-999,-999,519.690925616293
0,-999,-999,292.683685376547
0,-999,-999,438.593489902928
0,-999,-999,433.740276835412
0,-999,-999,589.962363035313
0,-999,-999,421.135957857427
0,-999,-999,543.544613604386
0,-999,-999,447.112737378276
0,-999,-999,289.187197276927
0,-999,-999,363.284693253667
0,-999,-999,342.02261193374
0,-999,-999,289.837328647664
0,-999,-999,377.684970921811
0,-999,-999,391.32392273652
0,-999,-999,393.327097833359
0,-999,-999,258.95426218656
0,-999,-999,549.038492810888
0,-999,-999,386.136835257749
0,-999,-999,488.637641307145
0,-999,-999,374.953972559333
0,-999,-999,366.980708310992
0,-999,-999,475.259083385017
0,-999,-999,389.358040177634
0,-999,-999,258.372810310657
0,-999,-999,502.091568681712
0,-999,-999,366.373865769241
0,-999,-999,483.950247852862
0,-999,-999,472.251528673182
0,-999,-999,449.45385743458
0,-999,-999,439.170658236268
0,-999,-999,541.601489843816
0,-999,-999,449.65829323474
0,-999,-999,342.92044694632
0,-999,-999,259.766808888653
0,-999,-999,426.579113769104
0,-999,-999,311.767528871322
0,-999,-999,426.802020113781
0,-999,-999,534.840173772793
0,-999,-999,504.48103372532
0,-999,-999,511.126507844271
0,-999,-999,457.83822218589
0,-999,-999,595.97558980902
0,-999,-999,288.764501742054
0,-999,-999,401.285364372362
0,-999,-999,342.138248116796
0,-999,-999,694.847578175307
0,-999,-999,431.256564207737
0,-999,-999,411.087826871121
0,-999,-999,386.170918903067
0,-999,-999,387.855692446608
0,-999,-999,506.539435561766
0,-999,-999,338.446808913429
0,-999,-999,435.023315021069
0,-999,-999,383.725965255377
0,-999,-999,479.930234500343
0,-999,-999,409.292850316523
0,-999,-999,423.939983936555
0,-999,-999,382.970556038068
0,-999,-999,366.427025769919
0,-999,-999,553.552316260688
0,-999,-999,462.416488760925
0,-999,-999,562.531384666348
0,-999,-999,432.675806400491
0,-999,-999,284.917283010953
0,-999,-999,441.723799018722
0,-999,-999,348.544239458862
0,-999,-999,465.381251795406
0,-999,-999,451.662894409058
0,-999,-999,402.522038721453
0,-999,-999,455.827593203368
0,-999,-999,351.345569120555
0,-999,-999,383.441202694044
0,-999,-999,546.211142251402
0,-999,-999,396.931504508558
0,-999,-999,446.934401931632
0,-999,-999,500.856571949079
0,-999,-999,321.524768648606
0,-999,-999,323.890682145866
0,-999,-999,302.71048367577
0,-999,-999,424.089941436475
0,-999,-999,513.27660040852
0,-999,-999,451.430090079403
0,-999,-999,217.97891847877
0,-999,-999,493.653876249699
0,-999,-999,390.520943176116
0,-999,-999,369.159962532226
0,-999,-999,457.330720227101
0,-999,-999,261.176025025203
0,-999,-999,441.522185118343
0,-999,-999,472.324870053633
0,-999,-999,445.079522304468
0,-999,-999,330.454337973675
0,-999,-999,300.467011824394
0,-999,-999,329.819242709005
0,-999,-999,316.722572475275
0,-999,-999,413.986155870873
0,-999,-999,403.689885018559
0,-999,-999,570.124218979916
0,-999,-999,391.24201570762
0,-999,-999,524.530035632266
0,-999,-999,476.419128938929
0,-999,-999,480.092866919058
0,-999,-999,354.695742432362
0,-999,-999,430.447961312717
0,-999,-999,440.256894667766
0,-999,-999,427.465162896359
0,-999,-999,504.86361737768
0,-999,-999,335.000933145882
0,-999,-999,388.667735433113
0,-999,-999,453.37300979697
0,-999,-999,506.13536690118
0,-999,-999,347.281192073981
0,-999,-999,587.190737028328
0,-999,-999,367.474825531934
0,-999,-999,398.621134671856
0,-999,-999,390.875784502772
0,-999,-999,547.034270572964
0,-999,-999,549.519657750788
0,-999,-999,409.772217265647
0,-999,-999,384.827347258669
0,-999,-999,395.629541948947
0,-999,-999,504.523367849709
0,-999,-999,313.012071211542
0,-999,-999,583.609908982926
0,-999,-999,490.428775312362
0,-999,-999,293.142670174063
0,-999,-999,352.156350013525
0,-999,-999,309.577288656038
0,-999,-999,340.194234398018
0,-999,-999,428.214017144966
0,-999,-999,306.980900121293
0,-999,-999,251.431044388212
0,-999,-999,309.765232881594
0,-999,-999,613.219804781575
0,-999,-999,425.050130037262
0,-999,-999,368.598221329977
0,-999,-999,443.7969888019
0,-999,-999,534.803127444631
0,-999,-999,322.58741896247
0,-999,-999,334.61628549575
0,-999,-999,363.48611446805
0,-999,-999,392.495075774948
0,-999,-999,531.702277597741
0,-999,-999,510.562391282595
0,-999,-999,350.943624124259
0,-999,-999,368.408245765247
0,-999,-999,358.990436358461
0,-999,-999,264.521868525194
0,-999,-999,436.686281224803
0,-999,-999,392.362474310963
0,-999,-999,344.837460425017
0,-999,-999,331.494761388894
0,-999,-999,406.345712292208
0,-999,-999,502.54241941335
0,-999,-999,402.33836569301
0,-999,-999,379.900782863048
0,-999,-999,321.789827272984
0,-999,-999,454.605988751108
0,-999,-999,371.817430735385
0,-999,-999,276.321046750627
0,-999,-999,443.049591793177
0,-999,-999,431.915196597408
0,-999,-999,454.314460630726
0,-999,-999,494.045349212927
0,-999,-999,473.294364126242
0,-999,-999,231.079412894179
0,-999,-999,276.136006412271
0,-999,-999,456.730809613394
0,-999,-999,233.874416579287
0,-999,-999,366.9185697382
0,-999,-999,436.696238459172
0,-999,-999,413.129525929709
0,-999,-999,317.143903872592
0,-999,-999,485.852872744137
0,-999,-999,321.807314941481
0,-999,-999,360.760295736596
0,-999,-999,222.911376791786
0,-999,-999,295.077030300646
0,-999,-999,522.112238578234
0,-999,-999,396.167984130429
0,-999,-999,493.103425921278
0,-999,-999,324.135225360987
0,-999,-999,351.326492548117
0,-999,-999,511.609265641152
0,-999,-999,607.734024605985
0,-999,-999,360.817836496384
0,-999,-999,633.778849981633
0,-999,-999,413.764037978805
0,-999,-999,394.360977598679
0,-999,-999,433.257926175586
0,-999,-999,435.736082700415
0,-999,-999,330.059221281417
0,-999,-999,253.052889371644
0,-999,-999,490.637705750614
0,-999,-999,393.623956169287
0,-999,-999,386.194025611456
0,-999,-999,315.956178328777
0,-999,-999,404.352218861013
0,-999,-999,545.590801811609
0,-999,-999,282.900949955807
0,-999,-999,533.366786274755
0,-999,-999,227.709867245573
0,-999,-999,316.326017399722
0,-999,-999,360.648063757046
0,-999,-999,503.02896056993
0,-999,-999,619.887070333898
0,-999,-999,327.988442429634
0,-999,-999,455.498771219026
0,-999,-999,371.354845811751
0,-999,-999,384.837974860014
0,-999,-999,346.451341678606
0,-999,-999,357.177975093844
0,-999,-999,706.358465886899
0,-999,-999,347.008935045153
0,-999,-999,314.741298471009
0,-999,-999,306.638418832035
0,-999,-999,452.819394913402
0,-999,-999,387.579293785246
0,-999,-999,453.717208718082
0,-999,-999,362.616627852457
0,-999,-999,354.093716891067
0,-999,-999,506.957941834667
0,-999,-999,414.734102682904
0,-999,-999,420.992053418226
0,-999,-999,487.342406702684
0,-999,-999,354.279104947038
0,-999,-999,313.849893095722
0,-999,-999,292.866452163332
0,-999,-999,558.843164308377
0,-999,-999,304.306384943205
0,-999,-999,358.780829671518
0,-999,-999,430.980924150202
0,-999,-999,425.11734149709
0,-999,-999,461.22530658946
0,-999,-999,428.912394647853
0,-999,-999,257.548550069836
0,-999,-999,573.427697857225
0,-999,-999,271.352276689557
0,-999,-999,432.436292655734
0,-999,-999,392.95434870798
0,-999,-999,409.297581090104
0,-999,-999,294.530979235287
0,-999,-999,390.743944332018
0,-999,-999,578.128865298965
0,-999,-999,414.00091277675
0,-999,-999,474.830871531213
0,-999,-999,306.833275531219
0,-999,-999,283.938582414894
0,-999,-999,414.245599438161
0,-999,-999,360.676769482251
0,-999,-999,672.087750227812
0,-999,-999,459.979489541359
0,-999,-999,387.486424279964
0,-999,-999,478.865710754172
0,-999,-999,308.678641555218
0,-999,-999,425.013126228818
0,-999,-999,483.203693710398
0,-999,-999,422.241292532642
0,-999,-999,489.081380647472
0,-999,-999,481.124431283559
0,-999,-999,424.5710121175
0,-999,-999,253.573144842672
0,-999,-999,486.885767540518
0,-999,-999,410.263491589133
0,-999,-999,321.18085757763
0,-999,-999,440.877069215873
0,-999,-999,464.5394110999
0,-999,-999,379.394636340191
0,-999,-999,350.142482938997
0,-999,-999,448.690625996762
0,-999,-999,425.014562480356
0,-999,-999,496.679494467628
0,-999,-999,448.541852972373
0,-999,-999,549.566634214703
0,-999,-999,281.628593947819
0,-999,-999,410.037091760532
0,-999,-999,322.493000985931
0,-999,-999,407.84065119584
0,-999,-999,477.177917939658
0,-999,-999,470.001986602428
0,-999,-999,396.849499850958
0,-999,-999,452.939261475852
0,-999,-999,384.855694970325
0,-999,-999,403.315632887309
0,-999,-999,416.43379279838
0,-999,-999,310.721007786894
0,-999,-999,354.267049312857
0,-999,-999,338.276236340746
0,-999,-999,623.910774562205
0,-999,-999,452.031945448556
0,-999,-999,462.604330022633
0,-999,-999,320.425077186643
0,-999,-999,492.845197932178
0,-999,-999,405.246158833563
0,-999,-999,506.530652992425
0,-999,-999,207.395810478909
0,-999,-999,383.152686615936
0,-999,-999,460.440752776409
0,-999,-999,495.774610951034
0,-999,-999,403.325223887857
0,-999,-999,461.617149974702
0,-999,-999,436.616009724009
0,-999,-999,444.165246350588
0,-999,-999,360.631237864303
0,-999,-999,572.458628068807
0,-999,-999,399.635586664644
0,-999,-999,357.165787221371
0,-999,-999,320.370935995445
0,-999,-999,424.173360716885
0,-999,-999,376.927193600237
0,-999,-999,523.008058211161
0,-999,-999,317.421485183615
0,-999,-999,313.333432864586
0,-999,-999,436.000223835059
0,-999,-999,516.246205501174
0,-999,-999,535.890864963987
0,-999,-999,325.017495664828
0,-999,-999,370.34333685107
0,-999,-999,425.353212343441
0,-999,-999,239.193936367755
0,-999,-999,382.134452147474
0,-999,-999,403.497491814094
0,-999,-999,252.005822820871
0,-999,-999,320.797773732169
0,-999,-999,269.866652885042
0,-999,-999,425.490637844102
0,-999,-999,468.092013431538
0,-999,-999,497.214954605787
0,-999,-999,407.209785341214
0,-999,-999,469.718647927305
0,-999,-999,414.39913123641
0,-999,-999,472.92522344376
0,-999,-999,514.167902793794
0,-999,-999,390.960885233406
0,-999,-999,474.626688601027
0,-999,-999,221.486956978044
0,-999,-999,390.615650317904
0,-999,-999,378.897510775552
0,-999,-999,365.433476910894
0,-999,-999,350.262773309732
0,-999,-999,460.966883208466
0,-999,-999,435.007880993722
0,-999,-999,370.977837954943
0,-999,-999,325.366422548826
0,-999,-999,325.850927049412
0,-999,-999,375.941983184963
0,-999,-999,429.739210566968
0,-999,-999,356.296071847225
0,-999,-999,331.711625831183
0,-999,-999,574.663389667606
0,-999,-999,408.885972831364
0,-999,-999,409.871180226699
0,-999,-999,438.505425689255
0,-999,-999,515.172130523335
0,-999,-999,365.428460515037
0,-999,-999,543.913346856488
0,-999,-999,379.806388349348
