"ss_presented","inhibited","SSD","rt"
0,-999,-999,391.038683238692
0,-999,-999,439.489157913203
0,-999,-999,503.954312868447
0,-999,-999,420.837718754627
0,-999,-999,609.63131491298
0,-999,-999,486.922805056391
0,-999,-999,411.162914070187
0,-999,-999,637.729273337405
0,-999,-999,363.372139748813
0,-999,-999,717.591453460857
0,-999,-999,506.156347084233
0,-999,-999,571.544789360086
0,-999,-999,415.131363612316
0,-999,-999,417.966207132297
0,-999,-999,461.876600836863
0,-999,-999,459.01285926268
0,-999,-999,449.787104978466
0,-999,-999,460.694448766263
0,-999,-999,469.734732886453
0,-999,-999,449.169241880567
0,-999,-999,615.717131670913
0,-999,-999,554.192761805687
0,-999,-999,440.578318252205
0,-999,-999,479.070719488645
0,-999,-999,454.3218017378
0,-999,-999,629.107748852011
0,-999,-999,429.026939082598
0,-999,-999,675.246652901882
0,-999,-999,569.005205692488
0,-999,-999,420.158719779707
0,-999,-999,406.231625064108
0,-999,-999,722.840767287572
0,-999,-999,441.367578957338
0,-999,-999,474.082199508913
0,-999,-999,451.51834809595
0,-999,-999,441.088326518102
0,-999,-999,369.452242247163
0,-999,-999,423.556623446943
0,-999,-999,474.203767097052
0,-999,-999,529.286993741238
0,-999,-999,585.692481695856
0,-999,-999,542.48426526261
0,-999,-999,561.219543691007
0,-999,-999,440.115737952931
0,-999,-999,645.964898898504
0,-999,-999,540.465581382928
0,-999,-999,532.416697525874
0,-999,-999,533.528830964302
0,-999,-999,470.297409674489
0,-999,-999,435.296259499483
0,-999,-999,478.557792706904
0,-999,-999,675.901881502038
0,-999,-999,544.825344091208
0,-999,-999,461.762343878306
0,-999,-999,463.55666923924
0,-999,-999,542.176962225176
0,-999,-999,464.087654145902
0,-999,-999,554.096352146105
0,-999,-999,575.733516234412
0,-999,-999,565.139049739894
0,-999,-999,502.135674257137
0,-999,-999,625.64620728342
0,-999,-999,419.369444783634
0,-999,-999,441.24879057891
0,-999,-999,411.655763649669
0,-999,-999,428.934588800092
0,-999,-999,488.423670434673
0,-999,-999,429.62793683773
0,-999,-999,486.735808350555
0,-999,-999,504.257359297604
0,-999,-999,587.729140837889
0,-999,-999,482.505915644354
0,-999,-999,559.53800101129
0,-999,-999,354.895964933876
0,-999,-999,504.033017707835
0,-999,-999,468.600446709989
0,-999,-999,377.52607087323
0,-999,-999,262.448368502045
0,-999,-999,485.663906708847
0,-999,-999,537.361965232627
0,-999,-999,564.300082155512
0,-999,-999,645.288175970336
0,-999,-999,490.708728597211
0,-999,-999,513.645855778064
0,-999,-999,412.109574428519
0,-999,-999,499.940604896172
0,-999,-999,513.535051644572
0,-999,-999,472.916321292826
0,-999,-999,568.577373826712
0,-999,-999,466.455060550796
0,-999,-999,495.023982507488
0,-999,-999,484.438403610937
0,-999,-999,390.272568383172
0,-999,-999,401.568016533435
0,-999,-999,423.938873813821
0,-999,-999,369.855422115999
0,-999,-999,483.889818625844
0,-999,-999,338.521659985178
0,-999,-999,739.643167013809
0,-999,-999,537.446400588184
0,-999,-999,535.794058458343
0,-999,-999,362.610072563551
0,-999,-999,369.961947835956
0,-999,-999,401.667381340376
0,-999,-999,526.213872144856
0,-999,-999,402.844946090935
0,-999,-999,439.972716995717
0,-999,-999,372.116483270623
0,-999,-999,522.301853992311
0,-999,-999,441.334957623948
0,-999,-999,379.103086181726
0,-999,-999,549.541946461936
0,-999,-999,529.035299749517
0,-999,-999,637.847734492961
0,-999,-999,451.023457733748
0,-999,-999,489.647739024582
0,-999,-999,597.244101378787
0,-999,-999,545.46708094465
0,-999,-999,544.810699780199
0,-999,-999,631.065206620435
0,-999,-999,408.012751304457
0,-999,-999,576.32923820802
0,-999,-999,483.35209061295
0,-999,-999,181.938701677134
0,-999,-999,601.711157159522
0,-999,-999,542.737820267854
0,-999,-999,509.261054393533
0,-999,-999,553.641933341485
0,-999,-999,668.35133205007
0,-999,-999,546.450159736016
0,-999,-999,440.572895807335
0,-999,-999,425.10433954158
0,-999,-999,559.834130898522
0,-999,-999,565.020848500773
0,-999,-999,475.825395686747
0,-999,-999,564.981247319719
0,-999,-999,402.930370886444
0,-999,-999,457.010147665496
0,-999,-999,336.048680660628
0,-999,-999,571.095415610978
0,-999,-999,496.325044865627
0,-999,-999,848.318418495936
0,-999,-999,548.544081166475
0,-999,-999,405.946523235669
0,-999,-999,452.585105074372
0,-999,-999,510.226595509389
0,-999,-999,372.389877075227
0,-999,-999,352.924992100132
0,-999,-999,357.773252843331
0,-999,-999,494.026721023378
0,-999,-999,425.232102465349
0,-999,-999,413.729817775064
0,-999,-999,382.973303591533
0,-999,-999,499.343112765067
0,-999,-999,349.805478454296
0,-999,-999,432.518103441764
0,-999,-999,516.031063292617
0,-999,-999,563.364364671293
0,-999,-999,666.488708251854
0,-999,-999,452.176420372136
0,-999,-999,596.45703046991
0,-999,-999,468.965203788776
0,-999,-999,427.223408341278
0,-999,-999,556.512490849656
0,-999,-999,452.741296507556
0,-999,-999,500.977851362255
0,-999,-999,648.541445407873
0,-999,-999,497.396330549642
0,-999,-999,608.697061357998
0,-999,-999,463.726490102571
0,-999,-999,569.6746937681
0,-999,-999,552.091799614792
0,-999,-999,413.511809863247
0,-999,-999,375.671625513732
0,-999,-999,447.585702340962
0,-999,-999,391.055099064207
0,-999,-999,516.086413626528
0,-999,-999,673.092824959515
0,-999,-999,782.131759944435
0,-999,-999,630.727588327959
0,-999,-999,568.918887729621
0,-999,-999,470.964090979842
0,-999,-999,412.491245701508
0,-999,-999,495.835999568528
0,-999,-999,589.044427723395
0,-999,-999,331.098485979714
0,-999,-999,559.999932096798
0,-999,-999,273.749192830646
0,-999,-999,597.181256141107
0,-999,-999,562.600889859162
0,-999,-999,306.79033845835
0,-999,-999,369.39742468913
0,-999,-999,639.680069904647
0,-999,-999,576.690516292317
0,-999,-999,673.619511010387
0,-999,-999,608.368113226885
0,-999,-999,512.099444322136
0,-999,-999,596.712847575833
0,-999,-999,630.133505596848
0,-999,-999,599.611383483776
0,-999,-999,495.223361997168
0,-999,-999,673.366217975986
0,-999,-999,424.30434402409
0,-999,-999,479.103043492811
0,-999,-999,475.525932543119
0,-999,-999,586.035962021362
0,-999,-999,440.839118023221
0,-999,-999,441.233449520148
0,-999,-999,501.687965745778
0,-999,-999,672.091392429257
0,-999,-999,545.940693738025
0,-999,-999,604.723271340153
0,-999,-999,428.2244643066
0,-999,-999,427.459944312247
0,-999,-999,528.097180205429
0,-999,-999,460.611437478262
0,-999,-999,354.468294740218
0,-999,-999,398.016125198162
0,-999,-999,462.903066307923
0,-999,-999,511.641964405563
0,-999,-999,520.295927002366
0,-999,-999,488.871400324127
0,-999,-999,589.243270585416
0,-999,-999,590.142929404041
0,-999,-999,462.239085233356
0,-999,-999,542.982896729874
0,-999,-999,527.417510392595
0,-999,-999,571.293777761809
0,-999,-999,416.735031704388
0,-999,-999,502.755893764026
0,-999,-999,290.553365073174
0,-999,-999,533.365525305175
0,-999,-999,661.424521300318
0,-999,-999,501.307837941039
0,-999,-999,562.45281849698
0,-999,-999,483.313591341136
0,-999,-999,675.219890564347
0,-999,-999,404.578471337267
0,-999,-999,506.836769863635
0,-999,-999,559.75017006411
0,-999,-999,544.124998813273
0,-999,-999,591.461385405507
0,-999,-999,337.207304099871
0,-999,-999,490.683821093245
0,-999,-999,595.947425777697
0,-999,-999,447.833252312262
0,-999,-999,386.607481102869
0,-999,-999,516.73496677834
0,-999,-999,627.794893500909
0,-999,-999,613.013224429753
0,-999,-999,630.59291384694
0,-999,-999,365.473036537807
0,-999,-999,633.24523914519
0,-999,-999,354.04066613392
0,-999,-999,525.930549461914
0,-999,-999,519.904739877086
0,-999,-999,744.561975492591
0,-999,-999,504.39837664959
0,-999,-999,668.393850087088
0,-999,-999,536.589369188948
0,-999,-999,350.074481062719
0,-999,-999,435.310594924618
0,-999,-999,410.561852734351
0,-999,-999,350.811605336745
0,-999,-999,452.242251999452
0,-999,-999,468.425628286602
0,-999,-999,470.815722351305
0,-999,-999,315.954915476251
0,-999,-999,676.82431198791
0,-999,-999,462.252807229712
0,-999,-999,590.360196462208
0,-999,-999,449.019555552
0,-999,-999,439.642229181795
0,-999,-999,572.66086945593
0,-999,-999,466.083431012948
0,-999,-999,315.301535594769
0,-999,-999,608.599378486346
0,-999,-999,438.930378705086
0,-999,-999,584.112609619483
0,-999,-999,568.735679606208
0,-999,-999,539.537611955467
0,-999,-999,526.649340866101
0,-999,-999,665.44440390204
0,-999,-999,539.795471935504
0,-999,-999,411.601411015579
0,-999,-999,316.868143497546
0,-999,-999,511.070422280918
0,-999,-999,375.772375769755
0,-999,-999,511.344424604677
0,-999,-999,655.306947532625
0,-999,-999,611.89015238851
0,-999,-999,621.130874826774
0,-999,-999,550.168893288837
0,-999,-999,755.357486416816
0,-999,-999,349.595308333318
0,-999,-999,480.347122018842
0,-999,-999,410.695724641579
0,-999,-999,970.647825040362
0,-999,-999,516.833215423428
0,-999,-999,492.171593901006
0,-999,-999,462.293293790846
0,-999,-999,464.295800972994
0,-999,-999,614.73825172731
0,-999,-999,406.425799961519
0,-999,-999,521.494647559772
0,-999,-999,459.391467899263
0,-999,-999,578.79505517014
0,-999,-999,489.999023435826
0,-999,-999,507.830970108121
0,-999,-999,458.495888844321
0,-999,-999,438.992727282276
0,-999,-999,683.855880553796
0,-999,-999,556.02472398952
0,-999,-999,698.142458508774
0,-999,-999,518.587347383963
0,-999,-999,345.237022576218
0,-999,-999,529.834655921984
0,-999,-999,418.123759502329
0,-999,-999,559.837017474217
0,-999,-999,542.327452932706
0,-999,-999,481.833606373001
0,-999,-999,547.608763484048
0,-999,-999,421.379595646216
0,-999,-999,459.05381193603
0,-999,-999,672.468579843931
0,-999,-999,475.125369064379
0,-999,-999,536.365134714624
0,-999,-999,606.90492757371
0,-999,-999,386.943329362892
0,-999,-999,389.658649568079
0,-999,-999,365.440305921454
0,-999,-999,508.014812654413
0,-999,-999,624.149736184389
0,-999,-999,542.033070437404
0,-999,-999,270.131395640272
0,-999,-999,597.105440299213
0,-999,-999,467.468537021924
0,-999,-999,442.200706571599
0,-999,-999,549.52203841168
0,-999,-999,318.452434981875
0,-999,-999,529.58277972935
0,-999,-999,568.831177631553
0,-999,-999,534.035737600537
0,-999,-999,397.205932572603
0,-999,-999,362.886194571661
0,-999,-999,396.474725606948
0,-999,-999,381.439950725497
0,-999,-999,495.686829157485
0,-999,-999,483.238726571391
0,-999,-999,710.554336457228
0,-999,-999,468.327975603579
0,-999,-999,640.20017606759
0,-999,-999,574.179920847078
0,-999,-999,579.009465927978
0,-999,-999,425.279575862805
0,-999,-999,515.834987338957
0,-999,-999,528.003394288445
0,-999,-999,512.159943041094
0,-999,-999,612.418572913377
0,-999,-999,402.446627113197
0,-999,-999,465.261845342325
0,-999,-999,544.49260572758
0,-999,-999,614.178179279664
0,-999,-999,416.657310573842
0,-999,-999,739.665157226328
0,-999,-999,440.222044167479
0,-999,-999,477.149691219591
0,-999,-999,467.891412196399
0,-999,-999,673.732879064795
0,-999,-999,677.569265131366
0,-999,-999,490.578899806935
0,-999,-999,460.698049287306
0,-999,-999,473.56730398358
0,-999,-999,611.94860288095
0,-999,-999,377.19485954505
0,-999,-999,733.410749507735
0,-999,-999,592.761550276373
0,-999,-999,354.561646318991
0,-999,-999,422.322804899618
0,-999,-999,373.270615463704
0,-999,-999,408.44612838509
0,-999,-999,513.081529812446
0,-999,-999,370.307597790751
0,-999,-999,307.508551880273
0,-999,-999,373.485210114681
0,-999,-999,787.677185276081
0,-999,-999,509.192609811297
0,-999,-999,441.540893763734
0,-999,-999,532.428143247774
0,-999,-999,655.251923897755
0,-999,-999,388.162565397694
0,-999,-999,402.002841593433
0,-999,-999,435.54641502685
0,-999,-999,469.82256357057
0,-999,-999,650.665790164573
0,-999,-999,620.341229583083
0,-999,-999,420.912147044251
0,-999,-999,441.317801838439
0,-999,-999,430.289358381717
0,-999,-999,322.216330070885
0,-999,-999,523.558675495821
0,-999,-999,469.664337889431
0,-999,-999,413.822677340697
0,-999,-999,398.404250570684
0,-999,-999,486.439171291979
0,-999,-999,609.219050846366
0,-999,-999,481.61273737447
0,-999,-999,454.861212305015
0,-999,-999,387.247409159337
0,-999,-999,546.056647228986
0,-999,-999,445.325187129048
0,-999,-999,335.517569657883
0,-999,-999,531.492446737998
0,-999,-999,517.646932553303
0,-999,-999,545.686614102261
0,-999,-999,597.63451731382
0,-999,-999,570.094587305325
0,-999,-999,284.7362069191
0,-999,-999,335.308626722957
0,-999,-999,548.75797188952
0,-999,-999,287.857409026724
0,-999,-999,439.569326389941
0,-999,-999,523.571045561965
0,-999,-999,494.646944833302
0,-999,-999,381.922376532426
0,-999,-999,586.642254397517
0,-999,-999,387.267472556553
0,-999,-999,432.357341334984
0,-999,-999,275.625592975633
0,-999,-999,356.758156443642
0,-999,-999,636.714902728683
0,-999,-999,474.211472173788
0,-999,-999,596.362171307405
0,-999,-999,389.939461565847
0,-999,-999,421.357408020414
0,-999,-999,621.807425024293
0,-999,-999,777.170754494134
0,-999,-999,432.424608250912
0,-999,-999,828.997711090008
0,-999,-999,495.417140572114
0,-999,-999,472.050691020079
0,-999,-999,519.307594256478
0,-999,-999,522.37885269603
0,-999,-999,396.750997179618
0,-999,-999,309.328045473115
0,-999,-999,593.042166888773
0,-999,-999,471.170221678008
0,-999,-999,462.320741849769
0,-999,-999,380.562633101881
0,-999,-999,484.036224391662
0,-999,-999,671.517779297247
0,-999,-999,342.95494069148
0,-999,-999,653.122831123498
0,-999,-999,280.975890993795
0,-999,-999,380.985967410397
0,-999,-999,432.226145088452
0,-999,-999,609.888418246391
0,-999,-999,800.737138320905
0,-999,-999,394.36799812971
0,-999,-999,547.190729925896
0,-999,-999,444.780943472995
0,-999,-999,460.710661765568
0,-999,-999,415.694328947108
0,-999,-999,428.173680783365
0,-999,-999,1000.57163073789
0,-999,-999,416.341331682428
0,-999,-999,379.17246010903
0,-999,-999,369.916967980607
0,-999,-999,543.791158620296
0,-999,-999,463.967110870005
0,-999,-999,544.928970749698
0,-999,-999,434.528633515981
0,-999,-999,424.578239913536
0,-999,-999,615.318847579875
0,-999,-999,496.595492408491
0,-999,-999,504.222461571936
0,-999,-999,588.628619121426
0,-999,-999,424.794185641426
0,-999,-999,378.15285446614
0,-999,-999,354.248109863127
0,-999,-999,692.224532312221
0,-999,-999,367.258378683625
0,-999,-999,430.044577212948
0,-999,-999,516.492839788494
0,-999,-999,509.275094842714
0,-999,-999,554.497551062485
0,-999,-999,513.941634409867
0,-999,-999,314.375479793601
0,-999,-999,716.054507673245
0,-999,-999,329.910854387952
0,-999,-999,518.291131357192
0,-999,-999,470.370707508486
0,-999,-999,490.004744945027
0,-999,-999,356.137959292974
0,-999,-999,467.734281531598
0,-999,-999,723.990816806285
0,-999,-999,495.704804021998
0,-999,-999,572.100863374335
0,-999,-999,370.139213032427
0,-999,-999,344.129152721883
0,-999,-999,496.001971550991
0,-999,-999,432.259700526473
0,-999,-999,914.500573490147
0,-999,-999,552.903056455692
0,-999,-999,463.856685905625
0,-999,-999,577.392962499132
0,-999,-999,372.244749168941
0,-999,-999,509.147199370867
0,-999,-999,583.122316934257
0,-999,-999,505.750325751335
0,-999,-999,590.954359507171
0,-999,-999,580.370898237518
0,-999,-999,508.604772426778
0,-999,-999,309.911860424785
0,-999,-999,588.01910773814
0,-999,-999,491.173429703523
0,-999,-999,386.548840998731
0,-999,-999,528.777232296196
0,-999,-999,558.752866337341
0,-999,-999,454.262639999159
0,-999,-999,419.980737156896
0,-999,-999,538.575511158282
0,-999,-999,509.148961882985
0,-999,-999,601.204982797598
0,-999,-999,538.388079996065
0,-999,-999,677.64205347089
0,-999,-999,341.515621452332
0,-999,-999,490.899413915917
0,-999,-999,388.054204912964
0,-999,-999,488.243822847667
0,-999,-999,575.174999697844
0,-999,-999,565.811796470437
0,-999,-999,475.027187769305
0,-999,-999,543.942990567013
0,-999,-999,460.731691600321
0,-999,-999,482.788291246575
0,-999,-999,498.66263387256
0,-999,-999,374.57674841438
0,-999,-999,424.780142217564
0,-999,-999,406.22867886871
0,-999,-999,808.775642264883
0,-999,-999,542.794299943083
0,-999,-999,556.265783318385
0,-999,-999,385.682115396451
0,-999,-999,596.013755196237
0,-999,-999,485.113283086126
0,-999,-999,614.72607321085
0,-999,-999,258.360977507834
0,-999,-999,458.711772344594
0,-999,-999,553.493095079375
0,-999,-999,599.976396419454
0,-999,-999,482.799832883426
0,-999,-999,554.999637057533
0,-999,-999,523.47137972816
0,-999,-999,532.889484723317
0,-999,-999,432.206476787817
0,-999,-999,714.43457461188
0,-999,-999,478.36640374146
0,-999,-999,428.159461068106
0,-999,-999,385.620037076147
0,-999,-999,508.117093518051
0,-999,-999,451.347473441514
0,-999,-999,638.003798627445
0,-999,-999,382.240252136097
0,-999,-999,377.562279098112
0,-999,-999,522.706701875102
0,-999,-999,628.343670121935
0,-999,-999,656.869821232584
0,-999,-999,390.952823250056
0,-999,-999,443.591415275126
0,-999,-999,509.564610237056
0,-999,-999,293.803098853409
0,-999,-999,457.505179057863
0,-999,-999,483.007152381039
0,-999,-999,308.153294470495
0,-999,-999,386.109487534463
0,-999,-999,328.236038228697
0,-999,-999,509.733322093852
0,-999,-999,563.337135720362
0,-999,-999,601.933017649716
0,-999,-999,487.481964580768
0,-999,-999,565.444236315132
0,-999,-999,496.188481142228
0,-999,-999,569.613310461971
0,-999,-999,625.405501173112
0,-999,-999,467.992845546145
0,-999,-999,571.833972152549
0,-999,-999,274.038387613758
0,-999,-999,467.581391730663
0,-999,-999,453.674930721502
0,-999,-999,437.827775373807
0,-999,-999,420.120562604571
0,-999,-999,554.166572790635
0,-999,-999,521.475508917717
0,-999,-999,444.337498279624
0,-999,-999,391.353699175412
0,-999,-999,391.910436080018
0,-999,-999,450.184798215339
0,-999,-999,514.960722494485
0,-999,-999,427.144999263261
0,-999,-999,398.654095973283
0,-999,-999,718.128004575723
0,-999,-999,489.50702329632
0,-999,-999,490.698642355024
0,-999,-999,525.820917709776
0,-999,-999,626.823448236328
0,-999,-999,437.821895265318
0,-999,-999,668.955419902438
0,-999,-999,454.749565491628
